SELECT sum("disk_ioutil") AS "sum_disk_ioutil" FROM ( SELECT mean("disk_ioutil") AS "disk_ioutil" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1584551691s AND time <= 1584551766s GROUP BY time(1s), "UUID" FILL(null) ) GROUP BY time(1s), "UUID" FILL(none)
name,tags,time,sum_disk_ioutil
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551691000000000,1
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551692000000000,1
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551693000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551694000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551695000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551696000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551697000000000,32
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551698000000000,24
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551699000000000,31
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551700000000000,37
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551701000000000,36
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551702000000000,35
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551703000000000,34
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551705000000000,30
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551706000000000,35
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551707000000000,36
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551708000000000,31
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551709000000000,27
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551710000000000,30
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551711000000000,31
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551712000000000,37
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551713000000000,31
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551714000000000,32
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551715000000000,48
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551716000000000,44
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551717000000000,41
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551718000000000,48
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551719000000000,47
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551720000000000,42
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551721000000000,48
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551722000000000,45
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551723000000000,36
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551724000000000,32
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551725000000000,34
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551726000000000,31
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551727000000000,34
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551728000000000,70
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551729000000000,40
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551730000000000,43
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551731000000000,36
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551732000000000,18
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551733000000000,40
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551734000000000,26
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551735000000000,44
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551736000000000,45
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551737000000000,41
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551738000000000,42
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551739000000000,39
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551740000000000,50
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551741000000000,32
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551742000000000,33
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551743000000000,50
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551744000000000,49
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551745000000000,44
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551746000000000,40
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551747000000000,45
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551748000000000,50
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551749000000000,43
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551750000000000,37
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551751000000000,28
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551752000000000,33
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551753000000000,26
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551754000000000,24
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551755000000000,27
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551756000000000,28
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551757000000000,45
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551758000000000,47
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551759000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551760000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551761000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551762000000000,34
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551763000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551764000000000,0
kvmtop.domains,UUID=2d891541-a416-43e5-9f12-e18b1252ca62,1584551765000000000,0
name,tags,time,sum_disk_ioutil
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551691000000000,1
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551692000000000,2
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551693000000000,0
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551694000000000,0
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551695000000000,0
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551696000000000,0
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551697000000000,31
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551698000000000,35
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551699000000000,31
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551700000000000,37
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551701000000000,37
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551702000000000,35
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551703000000000,35
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551705000000000,31
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551706000000000,35
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551707000000000,36
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551708000000000,32
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551709000000000,26
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551710000000000,30
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551711000000000,31
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551712000000000,37
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551713000000000,32
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551714000000000,32
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551715000000000,23
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551716000000000,34
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551717000000000,36
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551718000000000,33
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551719000000000,29
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551720000000000,29
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551721000000000,32
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551722000000000,36
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551723000000000,45
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551724000000000,46
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551725000000000,42
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551726000000000,46
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551727000000000,31
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551728000000000,27
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551729000000000,59
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551730000000000,60
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551731000000000,47
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551732000000000,19
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551733000000000,19
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551734000000000,33
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551735000000000,32
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551736000000000,42
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551737000000000,32
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551738000000000,27
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551739000000000,43
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551740000000000,36
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551741000000000,42
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551742000000000,43
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551743000000000,25
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551744000000000,17
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551745000000000,43
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551746000000000,40
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551747000000000,45
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551748000000000,51
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551749000000000,43
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551750000000000,40
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551751000000000,44
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551752000000000,45
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551753000000000,42
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551754000000000,38
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551755000000000,22
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551756000000000,22
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551757000000000,19
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551758000000000,30
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551759000000000,88
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551760000000000,4
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551761000000000,0
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551762000000000,34
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551763000000000,0
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551764000000000,0
kvmtop.domains,UUID=47d1a868-d77a-45bc-be91-e6a1d725f9a3,1584551765000000000,0
name,tags,time,sum_disk_ioutil
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551691000000000,1
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551692000000000,2
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551693000000000,0
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551694000000000,0
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551695000000000,0
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551696000000000,0
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551697000000000,31
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551698000000000,34
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551699000000000,30
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551700000000000,37
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551701000000000,36
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551702000000000,35
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551703000000000,35
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551705000000000,31
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551706000000000,35
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551707000000000,36
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551708000000000,31
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551709000000000,26
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551710000000000,30
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551711000000000,31
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551712000000000,37
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551713000000000,32
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551714000000000,32
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551715000000000,22
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551716000000000,34
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551717000000000,36
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551718000000000,32
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551719000000000,26
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551720000000000,28
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551721000000000,31
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551722000000000,31
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551723000000000,31
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551724000000000,33
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551725000000000,32
kvmtop.domains,UUID=6b1e6355-c8a6-422f-b6f9-fa20a72153d4,1584551726000000000,30
